ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Youth bands): 15-19,Area type: National,2016,240.7907,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Youth bands): 20-24,Area type: National,2016,318.9373,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Youth bands): 25-29,Area type: National,2016,286.9327,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2017,2618.446,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Total,Age (Youth bands): 15-19,Area type: National,2017,788.749,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Total,Age (Youth bands): 20-24,Area type: National,2017,995.662,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Total,Age (Youth bands): 25-29,Area type: National,2017,834.035,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2017,1820.7517,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Male,Age (Youth bands): 15-19,Area type: National,2017,574.6467,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Male,Age (Youth bands): 20-24,Area type: National,2017,687.5383,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Male,Age (Youth bands): 25-29,Area type: National,2017,558.5667,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2017,797.6943,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Youth bands): 15-19,Area type: National,2017,214.1023,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Youth bands): 20-24,Area type: National,2017,308.1237,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Youth bands): 25-29,Area type: National,2017,275.4683,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2006,2081.1115,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Total,Age (Youth bands): 15-19,Area type: National,2006,713.9829,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Total,Age (Youth bands): 20-24,Area type: National,2006,727.3472,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Total,Age (Youth bands): 25-29,Area type: National,2006,639.7815,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2006,1291.4483,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Male,Age (Youth bands): 15-19,Area type: National,2006,471.1717,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Male,Age (Youth bands): 20-24,Area type: National,2006,438.3884,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Male,Age (Youth bands): 25-29,Area type: National,2006,381.8882,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2006,789.6632,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Youth bands): 15-19,Area type: National,2006,242.8112,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Youth bands): 20-24,Area type: National,2006,288.9588,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GTM - HIES - Encuesta Nacional de Condiciones de Vida,Sex: Female,Age (Youth bands): 25-29,Area type: National,2006,257.8933,,,Repository: ILO-STATISTICS - Micro data processing
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2018,82.5779,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2018,15.467,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2018,35.9362,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2018,31.1747,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2018,51.6382,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2018,10.292,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2018,22.2737,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2018,19.0724,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2018,30.9398,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2018,5.175,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2018,13.6625,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Guyana,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",GUY - LFS - Labour force survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2018,12.1023,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2005,1049.072,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2005,341.8743,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2005,397.9732,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2005,309.2246,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2005,701.3839,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2005,253.3908,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2005,259.1229,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2005,188.8702,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2005,347.6881,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2005,88.4835,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2005,138.8502,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2005,120.3544,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2006,1054.6913,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2006,337.2394,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2006,391.9992,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2006,325.4527,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2006,719.1987,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2006,255.6853,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2006,259.7071,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2006,203.8062,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2006,335.4927,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2006,81.5541,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2006,132.292,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2006,121.6466,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2007,1061.5369,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2007,338.6356,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2007,387.7817,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2007,335.1196,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2007,719.8998,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2007,254.6018,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2007,254.3561,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2007,210.9419,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2007,341.6371,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2007,84.0337,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2007,133.4256,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2007,124.1777,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2008,1139.2183,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2008,376.8151,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2008,413.76,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2008,348.6432,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2008,771.548,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2008,288.9024,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2008,271.1631,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2008,211.4825,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2008,367.6703,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2008,87.9127,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2008,142.5969,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2008,137.1607,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2009,1188.4975,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2009,400.472,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2009,429.5722,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2009,358.4533,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2009,816.2925,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2009,305.5142,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2009,289.1041,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2009,221.6742,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2009,372.205,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2009,94.9577,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2009,140.4681,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2009,136.7791,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2010,1224.5398,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2010,402.0379,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2010,455.6102,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2010,366.8918,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2010,843.4297,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2010,308.3107,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2010,308.9476,,,Repository: ILO-STATISTICS - Micro data processing
